Instrument,Date,GICS Industry Group Name,Earnings Per Share - Actual Surprise AbsVals,Unemployment Rate,"University of Michigan: Consumer Sentiment, Index 1966:Q1=100",Inflation Risk Premium,90-Day AA Financial Commercial Paper Interest Rate,CBOE Crude Oil ETF Volatility Index
TFX.N,2022-04-01,Health Care Equipment & Services,1.766270706460889,-0.9001972610355862,-2.284279710972945,1.3322049432226324,0.4130583936323973,0.7838341972934603
TFX.N,2022-07-01,Health Care Equipment & Services,0.8311684784573201,-0.91866495773748,-2.428735827987396,0.4188855757568467,1.881450804480803,0.7456584497290237
TFX.N,2022-10-01,Health Care Equipment & Services,1.7905921214760483,-0.9001972610355862,-2.2079632722120515,1.8306357182808124,3.204509423714698,0.5624326036345845
UHS.N,2013-01-01,Health Care Equipment & Services,2.150831537766509,1.3897971527145154,-0.7470485818705419,-0.3806884827928079,-0.7958176611707126,-1.0044196925009108
UHS.N,2013-04-01,Health Care Equipment & Services,1.3147983594148207,1.2789909713950904,-0.3382105156199027,-0.3676553835875426,-0.8177190582274796,-0.944875986777202
UHS.N,2013-07-01,Health Care Equipment & Services,1.5769147207285403,1.1127816994159534,-0.346387276944915,0.9318540918734268,-0.8355600839197895,-0.9044536008322546
UHS.N,2013-10-01,Health Care Equipment & Services,2.2555983017697088,0.9465724274368164,-0.7252438855489587,0.6556963866360401,-0.8353814748277111,-1.1836072554899473
UHS.N,2014-01-01,Health Care Equipment & Services,1.5312601313700764,0.798830852713604,-0.3981734325484473,0.9528971710578452,-0.8349650470779023,-1.1949550358394316
UHS.N,2014-04-01,Health Care Equipment & Services,2.478217661637204,0.5402830961169358,-0.2428149673732039,0.7793883337893502,-0.8489091163421051,-1.3308836644339312
UHS.N,2014-07-01,Health Care Equipment & Services,3.235811601574403,0.4664123087553294,-0.2319126183947367,0.5148726863010559,-0.836175291702283,-1.2871602209200963
UHS.N,2014-10-01,Health Care Equipment & Services,0.3940670631557951,0.2632676428183739,0.3241071517061334,0.4857254028915723,-0.8252206243454531,-0.0888901809165031
UHS.N,2015-01-01,Health Care Equipment & Services,0.3947411447451887,0.1709291582008428,0.7929081340676405,-0.7096034059196802,-0.8094342597617902,1.0540652139574864
UHS.N,2015-04-01,Health Care Equipment & Services,2.701495432131536,0.1155260675411306,0.6893358236782527,-0.1450897578070697,-0.8073484130323991,-0.1121192679505594
UHS.N,2015-07-01,Health Care Equipment & Services,2.640484881606444,-0.0691509011399006,0.4031491773028052,0.333474809473801,-0.7200548227566442,0.3572572672240801
UHS.N,2015-10-01,Health Care Equipment & Services,1.2308094582794955,-0.1060862950977191,0.4494841584171034,0.3095601066452173,-0.5969502325607262,0.4558862876468226
UHS.N,2016-01-01,Health Care Equipment & Services,1.0228105752518275,-0.179957082459325,0.4712888555563633,0.3877250107915536,-0.4149762600394772,1.3170851226057354
UHS.N,2016-04-01,Health Care Equipment & Services,1.933403696963128,-0.1614893857574313,0.5394285329922447,-0.0770329724134196,-0.4121433276186725,0.2664545171179873
UHS.N,2016-07-01,Health Care Equipment & Services,0.1016536537264998,-0.179957082459325,0.3704421320027548,0.2048189291152269,-0.2698765279170622,0.1112801932565334
UHS.N,2016-10-01,Health Care Equipment & Services,1.7355417892298264,-0.2538278698209315,0.5939402754315551,0.8166917177816803,-0.2037834004180045,0.0016887392996878
UHS.N,2017-01-01,Health Care Equipment & Services,0.5247285289349821,-0.3646340511403563,0.9346386634286362,0.6829073517199725,-0.056583989726583,-0.5688676363049826
UHS.N,2017-04-01,Health Care Equipment & Services,1.0804483180404385,-0.4754402324597812,0.8637733991569768,0.4455573953460352,0.1025920931452602,-0.4667805614893253
UHS.N,2017-07-01,Health Care Equipment & Services,1.920152683996454,-0.4939079297157059,0.760201088767589,0.1971768316140974,0.2616729192127272,-0.5785246924659335
UHS.N,2017-10-01,Health Care Equipment & Services,1.2181715237257489,-0.5862464137792056,1.0273086256572324,0.7179645878213274,0.3907951097026538,-0.8336217715153599
UHS.N,2018-01-01,Health Care Equipment & Services,2.2819741390899213,-0.6601172016948429,1.073643605953854,0.4527150261204586,0.8463981482907383,-0.8350916352330556
UHS.N,2018-04-01,Health Care Equipment & Services,1.831140425951906,-0.7155202923545552,1.0245830380037777,0.1723940797364963,1.1877045107555446,-0.699869690585506
UHS.N,2018-07-01,Health Care Equipment & Services,1.4676439068162137,-0.8078587764180553,1.0027783416821945,0.804894852265656,1.2063145461759714,-0.7650766952784064
UHS.N,2018-10-01,Health Care Equipment & Services,2.470807725408499,-0.7709233830142675,1.0082295153537515,0.7696652955798821,1.5309774188565604,0.1332277774053993
UHS.N,2019-01-01,Health Care Equipment & Services,0.8428594537882721,-0.7524556857583429,0.7084149339817334,-1.8920967547843957,1.5229145903117922,-0.2679434724888443
UHS.N,2019-04-01,Health Care Equipment & Services,2.0067364312092044,-0.8817295643336924,1.035485386982245,-3.116375056665304,1.4069308746737084,-0.3214755733046991
UHS.N,2019-07-01,Health Care Equipment & Services,2.423740214550513,-0.8817295643336924,0.6539031915424229,-0.8876047278214998,1.1115927186125865,-0.2089063364628786
UHS.N,2019-10-01,Health Care Equipment & Services,2.6790332520317173,-0.9001972610355862,0.931913076592858,0.0970125426918558,0.8210671903057046,-0.3293928688697181
UHS.N,2020-01-01,Health Care Equipment & Services,2.2696485927477807,-0.7893910797161615,0.88557809547856,-1.2763873119487763,0.5566551278628881,1.8996081423863815
UHS.N,2020-04-01,Health Care Equipment & Services,3.502007560221164,4.289225565937577,-0.9596443763208738,-2.888356964353258,-0.7773293295989823,4.256007726295483
UHS.N,2020-07-01,Health Care Equipment & Services,5.69979453337834,1.999231149971352,-0.8288161951206697,-1.5182673847399812,-0.8072763008369664,0.2232298860468735
UHS.N,2020-10-01,Health Care Equipment & Services,3.929234042158501,0.8542339433733163,-0.4908433939593667,-0.3364342728715029,-0.8115669804025449,0.5001717686585564
UHS.N,2021-01-01,Health Care Equipment & Services,3.39982978025485,0.5402830961169358,-0.455410761823537,0.1293814165231089,-0.8460186162221782,0.0688719538689304
UHS.N,2021-04-01,Health Care Equipment & Services,2.1503658800165346,0.3925415208396925,-0.0193168239444036,-0.4032368333349441,-0.8607836030020211,-0.1350571693700914
UHS.N,2021-07-01,Health Care Equipment & Services,3.699918301229153,-0.0506832044380064,-0.902407047045784,-0.1608371548712369,-0.8600264239656447,-0.0995487204142425
UHS.N,2021-10-01,Health Care Equipment & Services,1.3420812064435652,-0.5677787170773119,-1.3003427651356316,-0.0897602582924971,-0.820667412487272,0.3084918891309678
UHS.N,2022-01-01,Health Care Equipment & Services,1.3381539857919555,-0.7893910797161615,-1.853636948400723,-0.1111479660556617,-0.4993032170018061,0.927195507906248
UHS.N,2022-04-01,Health Care Equipment & Services,2.6028378226196787,-0.9001972610355862,-2.284279710972945,1.3322049432226324,0.4130583936323973,0.7838341972934603
UHS.N,2022-07-01,Health Care Equipment & Services,1.9978246790075136,-0.91866495773748,-2.428735827987396,0.4188855757568467,1.881450804480803,0.7456584497290237
UHS.N,2022-10-01,Health Care Equipment & Services,1.7080154757950945,-0.9001972610355862,-2.2079632722120515,1.8306357182808124,3.204509423714698,0.5624326036345845
CAG.N,2013-04-01,"Food, Beverage & Tobacco",1.2401118509418092,1.2789909713950904,-0.3382105156199027,-0.3676553835875426,-0.8177190582274796,-0.944875986777202
CAG.N,2013-04-01,"Food, Beverage & Tobacco",0.8051356825079926,1.2789909713950904,-0.3382105156199027,-0.3676553835875426,-0.8177190582274796,-0.944875986777202
CAG.N,2013-07-01,"Food, Beverage & Tobacco",1.8664030122238209,1.1127816994159534,-0.346387276944915,0.9318540918734268,-0.8355600839197895,-0.9044536008322546
CAG.N,2013-10-01,"Food, Beverage & Tobacco",2.574899688314705,0.9465724274368164,-0.7252438855489587,0.6556963866360401,-0.8353814748277111,-1.1836072554899473
CAG.N,2014-01-01,"Food, Beverage & Tobacco",1.5284447532245686,0.798830852713604,-0.3981734325484473,0.9528971710578452,-0.8349650470779023,-1.1949550358394316
CAG.N,2014-04-01,"Food, Beverage & Tobacco",0.0870947068509337,0.5402830961169358,-0.2428149673732039,0.7793883337893502,-0.8489091163421051,-1.3308836644339312
CAG.N,2014-07-01,"Food, Beverage & Tobacco",2.514060839440573,0.4664123087553294,-0.2319126183947367,0.5148726863010559,-0.836175291702283,-1.2871602209200963
CAG.N,2014-10-01,"Food, Beverage & Tobacco",0.5596157879354227,0.2632676428183739,0.3241071517061334,0.4857254028915723,-0.8252206243454531,-0.0888901809165031
CAG.N,2015-01-01,"Food, Beverage & Tobacco",2.67152451975276,0.1709291582008428,0.7929081340676405,-0.7096034059196802,-0.8094342597617902,1.0540652139574864
CAG.N,2015-04-01,"Food, Beverage & Tobacco",0.0620353909194527,0.1155260675411306,0.6893358236782527,-0.1450897578070697,-0.8073484130323991,-0.1121192679505594
CAG.N,2015-07-01,"Food, Beverage & Tobacco",2.6528897899249344,-0.0691509011399006,0.4031491773028052,0.333474809473801,-0.7200548227566442,0.3572572672240801
CAG.N,2015-10-01,"Food, Beverage & Tobacco",2.7105803309558354,-0.1060862950977191,0.4494841584171034,0.3095601066452173,-0.5969502325607262,0.4558862876468226
CAG.N,2016-04-01,"Food, Beverage & Tobacco",2.419122909241997,-0.1614893857574313,0.5394285329922447,-0.0770329724134196,-0.4121433276186725,0.2664545171179873
CAG.N,2016-04-01,"Food, Beverage & Tobacco",0.1380212978973746,-0.1614893857574313,0.5394285329922447,-0.0770329724134196,-0.4121433276186725,0.2664545171179873
CAG.N,2016-07-01,"Food, Beverage & Tobacco",3.3508510072254167,-0.179957082459325,0.3704421320027548,0.2048189291152269,-0.2698765279170622,0.1112801932565334
CAG.N,2016-10-01,"Food, Beverage & Tobacco",2.339399066116762,-0.2538278698209315,0.5939402754315551,0.8166917177816803,-0.2037834004180045,0.0016887392996878
CAG.N,2017-01-01,"Food, Beverage & Tobacco",2.245485500953473,-0.3646340511403563,0.9346386634286362,0.6829073517199725,-0.056583989726583,-0.5688676363049826
CAG.N,2017-04-01,"Food, Beverage & Tobacco",0.5900064216404319,-0.4754402324597812,0.8637733991569768,0.4455573953460352,0.1025920931452602,-0.4667805614893253
CAG.N,2017-07-01,"Food, Beverage & Tobacco",2.783528662278116,-0.4939079297157059,0.760201088767589,0.1971768316140974,0.2616729192127272,-0.5785246924659335
CAG.N,2017-10-01,"Food, Beverage & Tobacco",1.950471160382876,-0.5862464137792056,1.0273086256572324,0.7179645878213274,0.3907951097026538,-0.8336217715153599
CAG.N,2018-01-01,"Food, Beverage & Tobacco",2.221917189926591,-0.6601172016948429,1.073643605953854,0.4527150261204586,0.8463981482907383,-0.8350916352330556
CAG.N,2018-04-01,"Food, Beverage & Tobacco",2.747463203459045,-0.7155202923545552,1.0245830380037777,0.1723940797364963,1.1877045107555446,-0.699869690585506
CAG.N,2018-07-01,"Food, Beverage & Tobacco",1.6932274381637835,-0.8078587764180553,1.0027783416821945,0.804894852265656,1.2063145461759714,-0.7650766952784064
CAG.N,2018-10-01,"Food, Beverage & Tobacco",3.119276459645446,-0.7709233830142675,1.0082295153537515,0.7696652955798821,1.5309774188565604,0.1332277774053993
CAG.N,2019-01-01,"Food, Beverage & Tobacco",1.738007013228808,-0.7524556857583429,0.7084149339817334,-1.8920967547843957,1.5229145903117922,-0.2679434724888443
CAG.N,2019-04-01,"Food, Beverage & Tobacco",2.6138127790208405,-0.8817295643336924,1.035485386982245,-3.116375056665304,1.4069308746737084,-0.3214755733046991
CAG.N,2019-07-01,"Food, Beverage & Tobacco",2.539079128676393,-0.8817295643336924,0.6539031915424229,-0.8876047278214998,1.1115927186125865,-0.2089063364628786
CAG.N,2019-10-01,"Food, Beverage & Tobacco",2.461382104741044,-0.9001972610355862,0.931913076592858,0.0970125426918558,0.8210671903057046,-0.3293928688697181
CAG.N,2020-01-01,"Food, Beverage & Tobacco",1.466029329138744,-0.7893910797161615,0.88557809547856,-1.2763873119487763,0.5566551278628881,1.8996081423863815
CAG.N,2020-04-01,"Food, Beverage & Tobacco",2.7354707966782024,4.289225565937577,-0.9596443763208738,-2.888356964353258,-0.7773293295989823,4.256007726295483
CAG.N,2020-10-01,"Food, Beverage & Tobacco",3.1333615085420288,0.8542339433733163,-0.4908433939593667,-0.3364342728715029,-0.8115669804025449,0.5001717686585564
CAG.N,2021-01-01,"Food, Beverage & Tobacco",2.418143433628318,0.5402830961169358,-0.455410761823537,0.1293814165231089,-0.8460186162221782,0.0688719538689304
CAG.N,2021-04-01,"Food, Beverage & Tobacco",0.7347688552507647,0.3925415208396925,-0.0193168239444036,-0.4032368333349441,-0.8607836030020211,-0.1350571693700914
CAG.N,2021-07-01,"Food, Beverage & Tobacco",1.6507717759270777,-0.0506832044380064,-0.902407047045784,-0.1608371548712369,-0.8600264239656447,-0.0995487204142425
CAG.N,2021-10-01,"Food, Beverage & Tobacco",1.3775058550868111,-0.5677787170773119,-1.3003427651356316,-0.0897602582924971,-0.820667412487272,0.3084918891309678
CAG.N,2022-01-01,"Food, Beverage & Tobacco",1.87656007092052,-0.7893910797161615,-1.853636948400723,-0.1111479660556617,-0.4993032170018061,0.927195507906248
CAG.N,2022-04-01,"Food, Beverage & Tobacco",0.4034631054374912,-0.9001972610355862,-2.284279710972945,1.3322049432226324,0.4130583936323973,0.7838341972934603
CAG.N,2022-07-01,"Food, Beverage & Tobacco",1.3420812064435652,-0.91866495773748,-2.428735827987396,0.4188855757568467,1.881450804480803,0.7456584497290237
CAG.N,2022-10-01,"Food, Beverage & Tobacco",2.31451366385932,-0.9001972610355862,-2.2079632722120515,1.8306357182808124,3.204509423714698,0.5624326036345845
PYPL.OQ,2015-07-01,Software & Services,1.766441661243765,-0.0691509011399006,0.4031491773028052,0.333474809473801,-0.7200548227566442,0.3572572672240801
PYPL.OQ,2015-10-01,Software & Services,2.0935909647842554,-0.1060862950977191,0.4494841584171034,0.3095601066452173,-0.5969502325607262,0.4558862876468226
PYPL.OQ,2016-01-01,Software & Services,1.6530719494541617,-0.179957082459325,0.4712888555563633,0.3877250107915536,-0.4149762600394772,1.3170851226057354
PYPL.OQ,2016-04-01,Software & Services,1.7518051537210222,-0.1614893857574313,0.5394285329922447,-0.0770329724134196,-0.4121433276186725,0.2664545171179873
PYPL.OQ,2016-07-01,Software & Services,0.3030631744900833,-0.179957082459325,0.3704421320027548,0.2048189291152269,-0.2698765279170622,0.1112801932565334
PYPL.OQ,2016-10-01,Software & Services,0.2405904649179304,-0.2538278698209315,0.5939402754315551,0.8166917177816803,-0.2037834004180045,0.0016887392996878
PYPL.OQ,2017-01-01,Software & Services,0.5492768101402434,-0.3646340511403563,0.9346386634286362,0.6829073517199725,-0.056583989726583,-0.5688676363049826
PYPL.OQ,2017-04-01,Software & Services,2.00807979519414,-0.4754402324597812,0.8637733991569768,0.4455573953460352,0.1025920931452602,-0.4667805614893253
PYPL.OQ,2017-07-01,Software & Services,2.198557022569998,-0.4939079297157059,0.760201088767589,0.1971768316140974,0.2616729192127272,-0.5785246924659335
PYPL.OQ,2017-10-01,Software & Services,1.9316663286384648,-0.5862464137792056,1.0273086256572324,0.7179645878213274,0.3907951097026538,-0.8336217715153599
PYPL.OQ,2018-01-01,Software & Services,1.9255616585171844,-0.6601172016948429,1.073643605953854,0.4527150261204586,0.8463981482907383,-0.8350916352330556
PYPL.OQ,2018-04-01,Software & Services,1.8910013038777045,-0.7155202923545552,1.0245830380037777,0.1723940797364963,1.1877045107555446,-0.699869690585506
PYPL.OQ,2018-07-01,Software & Services,1.27032218486747,-0.8078587764180553,1.0027783416821945,0.804894852265656,1.2063145461759714,-0.7650766952784064
PYPL.OQ,2018-10-01,Software & Services,2.105231113366129,-0.7709233830142675,1.0082295153537515,0.7696652955798821,1.5309774188565604,0.1332277774053993
PYPL.OQ,2019-01-01,Software & Services,1.501852701754163,-0.7524556857583429,0.7084149339817334,-1.8920967547843957,1.5229145903117922,-0.2679434724888443
PYPL.OQ,2019-04-01,Software & Services,2.7901830306407325,-0.8817295643336924,1.035485386982245,-3.116375056665304,1.4069308746737084,-0.3214755733046991
PYPL.OQ,2019-07-01,Software & Services,2.7967324037072228,-0.8817295643336924,0.6539031915424229,-0.8876047278214998,1.1115927186125865,-0.2089063364628786
PYPL.OQ,2019-10-01,Software & Services,2.859626140557,-0.9001972610355862,0.931913076592858,0.0970125426918558,0.8210671903057046,-0.3293928688697181
PYPL.OQ,2020-01-01,Software & Services,1.396244691973059,-0.7893910797161615,0.88557809547856,-1.2763873119487763,0.5566551278628881,1.8996081423863815
PYPL.OQ,2020-04-01,Software & Services,2.444692109618876,4.289225565937577,-0.9596443763208738,-2.888356964353258,-0.7773293295989823,4.256007726295483
PYPL.OQ,2020-07-01,Software & Services,3.1334922132584766,1.999231149971352,-0.8288161951206697,-1.5182673847399812,-0.8072763008369664,0.2232298860468735
PYPL.OQ,2020-10-01,Software & Services,2.6806104853434283,0.8542339433733163,-0.4908433939593667,-0.3364342728715029,-0.8115669804025449,0.5001717686585564
PYPL.OQ,2021-01-01,Software & Services,2.222892324084797,0.5402830961169358,-0.455410761823537,0.1293814165231089,-0.8460186162221782,0.0688719538689304
PYPL.OQ,2021-04-01,Software & Services,3.059598693882405,0.3925415208396925,-0.0193168239444036,-0.4032368333349441,-0.8607836030020211,-0.1350571693700914
PYPL.OQ,2021-07-01,Software & Services,1.2424239907001886,-0.0506832044380064,-0.902407047045784,-0.1608371548712369,-0.8600264239656447,-0.0995487204142425
PYPL.OQ,2021-10-01,Software & Services,1.5045217424845403,-0.5677787170773119,-1.3003427651356316,-0.0897602582924971,-0.820667412487272,0.3084918891309678
PYPL.OQ,2022-01-01,Software & Services,0.7314058926770358,-0.7893910797161615,-1.853636948400723,-0.1111479660556617,-0.4993032170018061,0.927195507906248
PYPL.OQ,2022-04-01,Software & Services,0.2745968329031255,-0.9001972610355862,-2.284279710972945,1.3322049432226324,0.4130583936323973,0.7838341972934603
PYPL.OQ,2022-07-01,Software & Services,2.22018126673923,-0.91866495773748,-2.428735827987396,0.4188855757568467,1.881450804480803,0.7456584497290237
PYPL.OQ,2022-10-01,Software & Services,2.618344288017717,-0.9001972610355862,-2.2079632722120515,1.8306357182808124,3.204509423714698,0.5624326036345845
AMT.N,2013-01-01,Real Estate,3.026794799005809,1.3897971527145154,-0.7470485818705419,-0.3806884827928079,-0.7958176611707126,-1.0044196925009108
AMT.N,2013-04-01,Real Estate,2.3757426136117723,1.2789909713950904,-0.3382105156199027,-0.3676553835875426,-0.8177190582274796,-0.944875986777202
AMT.N,2013-07-01,Real Estate,3.967930637366442,1.1127816994159534,-0.346387276944915,0.9318540918734268,-0.8355600839197895,-0.9044536008322546
AMT.N,2013-10-01,Real Estate,2.773775517719346,0.9465724274368164,-0.7252438855489587,0.6556963866360401,-0.8353814748277111,-1.1836072554899473
AMT.N,2014-01-01,Real Estate,3.866502490126337,0.798830852713604,-0.3981734325484473,0.9528971710578452,-0.8349650470779023,-1.1949550358394316
AMT.N,2014-04-01,Real Estate,1.007957920399979,0.5402830961169358,-0.2428149673732039,0.7793883337893502,-0.8489091163421051,-1.3308836644339312
AMT.N,2014-07-01,Real Estate,2.1843644616066147,0.4664123087553294,-0.2319126183947367,0.5148726863010559,-0.836175291702283,-1.2871602209200963
AMT.N,2014-10-01,Real Estate,2.459417887020834,0.2632676428183739,0.3241071517061334,0.4857254028915723,-0.8252206243454531,-0.0888901809165031
AMT.N,2015-01-01,Real Estate,2.9141425365140368,0.1709291582008428,0.7929081340676405,-0.7096034059196802,-0.8094342597617902,1.0540652139574864
AMT.N,2015-04-01,Real Estate,2.8057212282756563,0.1155260675411306,0.6893358236782527,-0.1450897578070697,-0.8073484130323991,-0.1121192679505594
AMT.N,2015-07-01,Real Estate,3.7272584669830513,-0.0691509011399006,0.4031491773028052,0.333474809473801,-0.7200548227566442,0.3572572672240801
AMT.N,2015-10-01,Real Estate,4.052063169965495,-0.1060862950977191,0.4494841584171034,0.3095601066452173,-0.5969502325607262,0.4558862876468226
AMT.N,2016-01-01,Real Estate,1.9751915203060368,-0.179957082459325,0.4712888555563633,0.3877250107915536,-0.4149762600394772,1.3170851226057354
AMT.N,2016-04-01,Real Estate,2.6715936640915947,-0.1614893857574313,0.5394285329922447,-0.0770329724134196,-0.4121433276186725,0.2664545171179873
AMT.N,2016-07-01,Real Estate,3.5122019397050668,-0.179957082459325,0.3704421320027548,0.2048189291152269,-0.2698765279170622,0.1112801932565334
AMT.N,2016-10-01,Real Estate,0.1079571415050923,-0.2538278698209315,0.5939402754315551,0.8166917177816803,-0.2037834004180045,0.0016887392996878
AMT.N,2017-01-01,Real Estate,3.007166651179654,-0.3646340511403563,0.9346386634286362,0.6829073517199725,-0.056583989726583,-0.5688676363049826
AMT.N,2017-04-01,Real Estate,1.118414915964289,-0.4754402324597812,0.8637733991569768,0.4455573953460352,0.1025920931452602,-0.4667805614893253
AMT.N,2017-07-01,Real Estate,2.2579014853674058,-0.4939079297157059,0.760201088767589,0.1971768316140974,0.2616729192127272,-0.5785246924659335
AMT.N,2017-10-01,Real Estate,2.4709767442545023,-0.5862464137792056,1.0273086256572324,0.7179645878213274,0.3907951097026538,-0.8336217715153599
AMT.N,2018-01-01,Real Estate,2.252028369376893,-0.6601172016948429,1.073643605953854,0.4527150261204586,0.8463981482907383,-0.8350916352330556
AMT.N,2018-04-01,Real Estate,2.880153057701833,-0.7155202923545552,1.0245830380037777,0.1723940797364963,1.1877045107555446,-0.699869690585506
AMT.N,2018-07-01,Real Estate,2.7421939456690474,-0.8078587764180553,1.0027783416821945,0.804894852265656,1.2063145461759714,-0.7650766952784064
AMT.N,2018-10-01,Real Estate,1.3378916218917232,-0.7709233830142675,1.0082295153537515,0.7696652955798821,1.5309774188565604,0.1332277774053993
AMT.N,2019-01-01,Real Estate,3.0018634394842314,-0.7524556857583429,0.7084149339817334,-1.8920967547843957,1.5229145903117922,-0.2679434724888443
AMT.N,2019-04-01,Real Estate,1.7275764404511418,-0.8817295643336924,1.035485386982245,-3.116375056665304,1.4069308746737084,-0.3214755733046991
AMT.N,2019-07-01,Real Estate,1.991839080943713,-0.8817295643336924,0.6539031915424229,-0.8876047278214998,1.1115927186125865,-0.2089063364628786
AMT.N,2019-10-01,Real Estate,2.9388973368014524,-0.9001972610355862,0.931913076592858,0.0970125426918558,0.8210671903057046,-0.3293928688697181
AMT.N,2020-01-01,Real Estate,3.16145855399825,-0.7893910797161615,0.88557809547856,-1.2763873119487763,0.5566551278628881,1.8996081423863815
AMT.N,2020-04-01,Real Estate,2.500369809841365,4.289225565937577,-0.9596443763208738,-2.888356964353258,-0.7773293295989823,4.256007726295483
AMT.N,2020-07-01,Real Estate,1.4692558818342378,1.999231149971352,-0.8288161951206697,-1.5182673847399812,-0.8072763008369664,0.2232298860468735
AMT.N,2020-10-01,Real Estate,1.9110228900548727,0.8542339433733163,-0.4908433939593667,-0.3364342728715029,-0.8115669804025449,0.5001717686585564
AMT.N,2021-01-01,Real Estate,3.590853088815376,0.5402830961169358,-0.455410761823537,0.1293814165231089,-0.8460186162221782,0.0688719538689304
AMT.N,2021-04-01,Real Estate,2.7378678695113923,0.3925415208396925,-0.0193168239444036,-0.4032368333349441,-0.8607836030020211,-0.1350571693700914
AMT.N,2021-07-01,Real Estate,3.3769046890931107,-0.0506832044380064,-0.902407047045784,-0.1608371548712369,-0.8600264239656447,-0.0995487204142425
AMT.N,2021-10-01,Real Estate,3.4885975719429885,-0.5677787170773119,-1.3003427651356316,-0.0897602582924971,-0.820667412487272,0.3084918891309678
AMT.N,2022-01-01,Real Estate,2.6784153959725194,-0.7893910797161615,-1.853636948400723,-0.1111479660556617,-0.4993032170018061,0.927195507906248
AMT.N,2022-04-01,Real Estate,3.69929997144182,-0.9001972610355862,-2.284279710972945,1.3322049432226324,0.4130583936323973,0.7838341972934603
AMT.N,2022-07-01,Real Estate,4.64829672300923,-0.91866495773748,-2.428735827987396,0.4188855757568467,1.881450804480803,0.7456584497290237
AMT.N,2022-10-01,Real Estate,4.100773849987005,-0.9001972610355862,-2.2079632722120515,1.8306357182808124,3.204509423714698,0.5624326036345845
VRSK.OQ,2013-01-01,Commercial  & Professional Services,2.892425203688062,1.3897971527145154,-0.7470485818705419,-0.3806884827928079,-0.7958176611707126,-1.0044196925009108
VRSK.OQ,2013-04-01,Commercial  & Professional Services,0.0148886124937505,1.2789909713950904,-0.3382105156199027,-0.3676553835875426,-0.8177190582274796,-0.944875986777202
VRSK.OQ,2013-07-01,Commercial  & Professional Services,1.5777408256908456,1.1127816994159534,-0.346387276944915,0.9318540918734268,-0.8355600839197895,-0.9044536008322546
VRSK.OQ,2013-10-01,Commercial  & Professional Services,1.4662601427577724,0.9465724274368164,-0.7252438855489587,0.6556963866360401,-0.8353814748277111,-1.1836072554899473
VRSK.OQ,2014-01-01,Commercial  & Professional Services,0.6157260335913605,0.798830852713604,-0.3981734325484473,0.9528971710578452,-0.8349650470779023,-1.1949550358394316
VRSK.OQ,2014-04-01,Commercial  & Professional Services,0.1672079189839064,0.5402830961169358,-0.2428149673732039,0.7793883337893502,-0.8489091163421051,-1.3308836644339312
VRSK.OQ,2014-07-01,Commercial  & Professional Services,0.7594029763370106,0.4664123087553294,-0.2319126183947367,0.5148726863010559,-0.836175291702283,-1.2871602209200963
VRSK.OQ,2014-10-01,Commercial  & Professional Services,0.483043242753539,0.2632676428183739,0.3241071517061334,0.4857254028915723,-0.8252206243454531,-0.0888901809165031
VRSK.OQ,2015-01-01,Commercial  & Professional Services,1.2513333756857736,0.1709291582008428,0.7929081340676405,-0.7096034059196802,-0.8094342597617902,1.0540652139574864
VRSK.OQ,2015-04-01,Commercial  & Professional Services,2.3916942680658217,0.1155260675411306,0.6893358236782527,-0.1450897578070697,-0.8073484130323991,-0.1121192679505594
VRSK.OQ,2015-07-01,Commercial  & Professional Services,2.907556582650266,-0.0691509011399006,0.4031491773028052,0.333474809473801,-0.7200548227566442,0.3572572672240801
VRSK.OQ,2015-10-01,Commercial  & Professional Services,2.488815666284716,-0.1060862950977191,0.4494841584171034,0.3095601066452173,-0.5969502325607262,0.4558862876468226
VRSK.OQ,2016-01-01,Commercial  & Professional Services,2.209153148201493,-0.179957082459325,0.4712888555563633,0.3877250107915536,-0.4149762600394772,1.3170851226057354
VRSK.OQ,2016-04-01,Commercial  & Professional Services,0.5300398426897949,-0.1614893857574313,0.5394285329922447,-0.0770329724134196,-0.4121433276186725,0.2664545171179873
VRSK.OQ,2016-07-01,Commercial  & Professional Services,1.6442257379197642,-0.179957082459325,0.3704421320027548,0.2048189291152269,-0.2698765279170622,0.1112801932565334
VRSK.OQ,2016-10-01,Commercial  & Professional Services,2.563024429051952,-0.2538278698209315,0.5939402754315551,0.8166917177816803,-0.2037834004180045,0.0016887392996878
VRSK.OQ,2017-01-01,Commercial  & Professional Services,1.6102375926046646,-0.3646340511403563,0.9346386634286362,0.6829073517199725,-0.056583989726583,-0.5688676363049826
VRSK.OQ,2017-04-01,Commercial  & Professional Services,1.9236645401079937,-0.4754402324597812,0.8637733991569768,0.4455573953460352,0.1025920931452602,-0.4667805614893253
VRSK.OQ,2017-07-01,Commercial  & Professional Services,2.017034081551219,-0.4939079297157059,0.760201088767589,0.1971768316140974,0.2616729192127272,-0.5785246924659335
VRSK.OQ,2017-10-01,Commercial  & Professional Services,2.0980179272527715,-0.5862464137792056,1.0273086256572324,0.7179645878213274,0.3907951097026538,-0.8336217715153599
VRSK.OQ,2018-01-01,Commercial  & Professional Services,1.602413297497136,-0.6601172016948429,1.073643605953854,0.4527150261204586,0.8463981482907383,-0.8350916352330556
VRSK.OQ,2018-04-01,Commercial  & Professional Services,0.3625576070968879,-0.7155202923545552,1.0245830380037777,0.1723940797364963,1.1877045107555446,-0.699869690585506
